tconst	startYear	primaryTitle	averageRating	numVotes
tt0378407	2004	My Date with Drew	6.5	4783
tt0056556	1962	Taras Bulba	6.3	4780
tt0044386	1954	Robinson Crusoe	6.6	4780
tt0052698	1960	The Big Risk	7.5	4780
tt0309291	2001	Blue Spring	7.2	4779
tt2980554	2015	The Girl in the Book	6.1	4779
tt0067774	1971	Sometimes a Great Notion	6.9	4778
tt0065916	1970	Joe	6.8	4777
tt0051198	1957	The Wings of Eagles	6.6	4777
tt0089731	1985	One Magic Christmas	6.4	4776
tt0477731	2006	Syndromes and a Century	7.3	4776
tt0083276	1981	Beware of the Jonsson Gang!	6.3	4776
tt1496005	2010	The Tree	6.5	4775
tt0026056	1935	Alice Adams	6.8	4775
tt0029923	1938	Block-Heads	7.5	4775
tt1300563	2009	The Age of Stupid	7.0	4775
tt1433816	2009	Metastases	7.8	4774
tt0385928	2002	Panchatanthiram	8.2	4774
tt34852931	2025	Am Ah	6.3	4773
tt2753778	2015	The Death of Superman Lives: What Happened?	7.1	4772
tt0829098	2007	When Did You Last See Your Father?	6.8	4771
tt0043859	1951	No Highway in the Sky	7.1	4771
tt15560626	2022	Bhoothakaalam	7.4	4771
tt34896026	2024	Legally Veer	6.9	4770
tt2355540	2013	Cutie and the Boxer	7.2	4770
tt0106880	1993	Fear of a Black Hat	7.2	4769
tt1546036	2010	The Drawn Together Movie!	6.1	4769
tt0086153	1983	First Name: Carmen	6.3	4766
tt5176252	2017	Holy Camp!	6.2	4765
tt14315584	2021	Operation Hyacinth	6.8	4764
tt0252249	1978	Avanak Apti	6.9	4762
tt0043306	1951	Awaara	7.8	4761
tt6223974	2017	The Farthest	8.1	4761
tt2523600	2013	Long Live Freedom	6.9	4761
tt0390336	2003	Overnight	7.1	4760
tt3445270	2014	The Battered Bastards of Baseball	8.0	4760
tt0208606	1999	The Third Page	7.3	4760
tt13365876	2022	Pinball: The Man Who Saved the Game	7.0	4760
tt1987018	2011	A Happy Event	6.5	4759
tt0027067	1935	Sylvia Scarlett	6.2	4759
tt10915060	2020	The Crimes That Bind	6.7	4759
tt0053729	1960	Comanche Station	7.0	4757
tt0068424	1973	The Creeping Flesh	6.1	4753
tt0055052	1961	The End of Summer	7.7	4753
tt0099026	1990	The Ambulance	6.0	4752
tt0047840	1955	Artists and Models	6.4	4752
tt0059653	1966	Ride in the Whirlwind	6.4	4751
tt0117214	1996	A Moment of Innocence	7.7	4751
tt0050763	1957	Night Passage	6.6	4749
tt2340650	2014	East Side Sushi	7.1	4748
tt20198716	2024	Love, Divided	6.0	4748
tt1753866	2010	Gise Memuru	6.4	4747
tt1183907	2001	Murari	7.8	4745
tt0090342	1985	Twinkle Twinkle Lucky Stars	6.2	4745
tt0032554	1940	The Great McGinty	7.2	4744
tt5693136	2017	The Giant	6.6	4744
tt0038116	1945	State Fair	7.0	4741
tt0169828	1964	Father of a Soldier	8.3	4741
tt9316022	2018	Struggle: The Life and Lost Art of Szukalski	7.9	4740
tt0071790	1974	Madhouse	6.2	4740
tt0810868	2007	Free Rainer	6.7	4740
tt0930856	2007	The Fourth Man	7.2	4739
tt1410261	2009	Symbol	6.9	4739
tt1407052	2011	Wrinkles	7.6	4735
tt0046949	1954	The Egyptian	6.5	4735
tt0045464	1953	The 5,000 Fingers of Dr. T.	6.7	4735
tt0102368	1991	Madame Bovary	6.6	4734
tt0059470	1965	Morituri	7.0	4732
tt5855772	2018	Sunset	6.2	4731
tt0087123	1984	Strangler vs. Strangler	8.0	4731
tt3294746	2018	The Public	6.7	4730
tt1510918	2010	Behind Blue Skies	6.6	4730
tt0389326	2004	Riding Giants	7.8	4729
tt0059250	1965	The Hallelujah Trail	6.5	4729
tt0105187	1992	The Public Eye	6.5	4728
tt7392014	2020	Falling for Figaro	6.5	4728
tt0052724	1959	Day of the Outlaw	7.3	4726
tt0298388	2002	Jonah: A VeggieTales Movie	6.5	4726
tt0343221	2005	Mother of Mine	7.6	4726
tt0316824	2004	In Enemy Hands	6.0	4725
tt0309832	2002	Malefique	6.2	4725
tt8396128	2018	Pataakha	7.2	4725
tt0084266	1982	Dragon Lord	6.3	4724
tt0113896	1995	My Family	7.3	4723
tt2370718	2012	Artifact	7.9	4722
tt0419280	2004	Premonition	6.2	4721
tt3260022	2014	Sapphire Blue	6.2	4721
tt7681824	2018	We the Animals	6.9	4721
tt0083590	1982	The Atomic Cafe	7.6	4721
tt0843270	2006	Crazy Stone	7.6	4720
tt0052005	1958	No Time for Sergeants	7.5	4719
tt15891388	2023	Miss Shetty Mr Polishetty	7.0	4719
tt0096180	1988	Stormy Monday	6.2	4719
tt0100681	1990	Everybody's Fine	7.6	4719
tt0026955	1935	Ruggles of Red Gap	7.6	4719
tt0221799	2001	An American Rhapsody	6.7	4716
tt11681282	2021	The Mad Women's Ball	6.7	4716
tt0123324	1998	Why Do Fools Fall in Love	6.4	4716
tt0090886	1986	Crimes of the Heart	6.3	4715
tt0138487	1998	Head On	6.5	4715
tt1393000	2009	Wrong Turn at Tahoe	6.0	4714
tt18563148	2022	Silverton Siege	6.3	4714
tt4008758	2015	Black	7.0	4714
tt0104503	1992	In the Soup	7.1	4713
tt8988748	2019	Seventeen	7.2	4712
tt3465916	2014	Stations of the Cross	7.4	4710
tt9681686	2021	Last Film Show	7.4	4710
tt19783714	2022	Luxembourg, Luxembourg	7.9	4710
tt0384639	2004	Uno	6.8	4710
tt3483712	2014	Raja Natwarlal	6.2	4707
tt0116692	1996	Beyond Silence	7.4	4707
tt13095604	2020	The Phenomenon	7.4	4707
tt0062626	1968	5 Card Stud	6.5	4706
tt9789686	2019	The Blonde One	7.3	4706
tt2395421	2013	The Priest's Children	6.8	4705
tt0023305	1932	One Way Passage	7.5	4704
tt0106544	1993	Supercop 2	6.1	4704
tt1719071	2011	Another Happy Day	6.0	4704
tt0048394	1955	Death of a Cyclist	7.7	4702
tt6388082	2016	My Annoying Brother	7.3	4702
tt0117797	1996	Swallowtail Butterfly	7.5	4700
tt9211804	2019	Quick	6.7	4700
tt16915972	2022	Satan's Slaves 2: Communion	6.7	4698
tt3409440	2015	The Surprise	6.7	4698
tt0048233	1956	Jubal	7.1	4697
tt0049414	1956	A Kiss Before Dying	6.7	4696
tt5548032	2016	Oppam	7.3	4695
tt9685342	2021	A Writer's Odyssey	6.2	4695
tt3662308	2017	Belzebuth	6.0	4695
tt6932818	2018	The Conductor	7.3	4695
tt2252680	2013	Family United	6.2	4694
tt0104765	1992	Love Field	6.5	4694
tt0427543	2018	A Million Little Pieces	6.3	4693
tt0053848	1960	G.I. Blues	6.2	4693
tt0439533	2004	Dead Leaves	7.1	4693
tt11358398	2020	The Man Standing Next	7.0	4693
tt1339161	2010	The Robber	6.7	4690
tt0066450	1970	They Call Me Mister Tibbs!	6.0	4690
tt6340604	2017	Burn Out	6.2	4690
tt0032156	1939	The Story of the Last Chrysanthemum	7.8	4688
tt4157220	2014	Iris	7.1	4687
tt0082562	1981	Madly in Love	6.9	4686
tt0415127	2007	The Man from London	7.0	4686
tt11384004	2021	Love Story	6.8	4685
tt11052808	2019	Kim Ji-young: Born 1982	7.3	4685
tt0064323	1969	The Unfaithful Wife	7.4	4684
tt33600145	2024	Money Electric: The Bitcoin Mystery	6.8	4684
tt10919132	2020	Love Mocktail	8.2	4684
tt0470732	2006	Bernard and Doris	6.5	4683
tt14307536	2022	A Jazzman's Blues	6.8	4681
tt0074597	1976	The Gumball Rally	6.2	4681
tt0038182	1945	The Men Who Tread on the Tiger's Tail	6.7	4680
tt0073535	1975	The Night Caller	6.9	4680
tt2514338	2014	Jauja	6.3	4679
tt4613272	2015	Kaili Blues	7.3	4679
tt0181960	1999	After the Rain	7.6	4678
tt9418812	2019	Hello World	6.7	4677
tt0046998	1955	French Cancan	7.3	4677
tt0787442	2012	The Attack	7.1	4676
tt11173544	2021	JFK Revisited: Through the Looking Glass	7.5	4676
tt0057318	1962	A Dog's Life	6.2	4676
tt0205735	1999	Criminal Lovers	6.4	4675
tt1408972	2009	Plan B	7.0	4675
tt1709654	2011	Citizen Gangster	6.1	4674
tt0064904	1970	Hatchet for the Honeymoon	6.3	4673
tt1891769	2011	The Painting	7.3	4673
tt0402493	2005	Ivko's Feast	7.3	4673
tt1628055	2011	Touchback	6.5	4672
tt3568002	2015	The Witness	7.0	4672
tt0253143	1978	Inek Saban	7.5	4672
tt0212974	2000	Groove	6.6	4671
tt2518788	2013	1	7.9	4670
tt0156849	1998	Of Freaks and Men	6.9	4668
tt0120699	1998	The Hi-Lo Country	6.1	4667
tt5089534	2017	Freak Show	6.5	4666
tt6992978	2021	The Souvenir: Part II	7.1	4665
tt15654800	2022	Still Time	6.6	4664
tt2737310	2013	Mistaken for Strangers	7.3	4664
tt28857146	2023	Sapta Sagaradaache Ello: Side B	8.0	4664
tt0104321	1992	Gas Food Lodging	6.6	4663
tt25470468	2023	Beyond Utopia	7.9	4662
tt0357470	2003	The Battle of Shaker Heights	6.0	4661
tt0245027	2000	The Bench	7.5	4661
tt9320140	2021	The Man with the Answers	6.8	4661
tt0486219	2006	Children of Glory	6.9	4660
tt0307197	2001	Murder on a Sunday Morning	7.9	4659
tt0245171	2001	Invincible	6.4	4658
tt1223975	2008	Tony Manero	6.8	4658
tt3966544	2014	Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau	7.4	4658
tt0262246	1999	Attack the Gas Station	6.9	4657
tt0067047	1971	Emil of Lonneberga	7.3	4656
tt0456899	2005	Lower City	6.5	4654
tt0265307	2001	The Man from Elysian Fields	6.6	4654
tt3200980	2014	Where Hope Grows	6.6	4653
tt4411618	2016	In Dubious Battle	6.0	4653
tt4088588	2015	Rainbow	7.8	4648
tt4048668	2015	Band of Robbers	6.0	4647
tt15085784	2021	Memories of a Murderer: The Nilsen Tapes	6.3	4646
tt0248012	2000	Fiza	6.0	4646
tt0291032	2002	Balzac and the Little Chinese Seamstress	7.2	4646
tt0060355	1966	Duel at Diablo	6.5	4644
tt0048499	1955	La Pointe Courte	7.0	4643
tt6083230	2018	Little Forest	7.3	4642
tt0252496	1975	Hanzo	6.3	4642
tt1305816	2008	The Hide	6.4	4641
tt0078915	1979	The Bugs Bunny/Road-Runner Movie	7.3	4641
tt0252465	1986	Poor	7.1	4640
tt0117071	1996	Moll Flanders	6.4	4639
tt0415607	2005	The Willow Tree	7.3	4639
tt0053106	1960	Letter Never Sent	7.8	4638
tt1315962	2009	Leaving	6.3	4637
tt0023814	1932	The Bitter Tea of General Yen	6.9	4637
tt0014972	1924	He Who Gets Slapped	7.7	4636
tt1648093	2011	The Lost Bladesman	6.0	4636
tt3576084	2014	Zero Motivation	7.2	4636
tt0068257	1972	Bawarchi	8.1	4636
tt0158030	1998	The Girl of Your Dreams	6.7	4635
tt0023590	1932	Three on a Match	7.1	4635
tt9410034	2021	The Last Bus	6.6	4635
tt0077504	1978	The End	6.1	4634
tt0156610	1998	The Hole	7.4	4633
tt4895740	2015	Frenzy	7.2	4632
tt5320514	2016	Action Hero Biju	7.6	4632
tt6053440	2017	Princess Cyd	6.7	4631
tt0079193	1980	The Garage	8.0	4631
tt0035429	1942	Went the Day Well?	7.5	4630
tt0091024	1986	Extremities	6.3	4630
tt3520216	2016	Fair Haven	6.9	4629
tt4216902	2016	Ares	6.2	4627
tt5628418	2017	The Ash Lad: In the Hall of the Mountain King	6.2	4627
tt0038343	1946	Bedlam	6.8	4626
tt4643844	2015	God Willing	6.7	4626
tt2248028	2012	Thattathin Marayathu	7.5	4625
tt0772105	2006	The Family Friend	7.1	4624
tt3070936	2013	Shrek the Musical	6.9	4623
tt2193364	2013	I Am Shahid Afridi	7.3	4623
tt10692788	2020	After Love	7.3	4622
tt4254584	2016	Kicks	6.4	4622
tt5160154	2016	The Pass	6.5	4622
tt8075202	2018	A Faithful Man	6.2	4621
tt2361746	2015	Haraamkhor	6.3	4621
tt36592065	2025	A Deadly American Marriage	6.6	4620
tt0047264	1954	The Naked Jungle	6.7	4619
tt0816545	2007	Kabluey	6.5	4619
tt0253637	1979	Nightingale	7.5	4619
tt0479341	2008	Adam Resurrected	6.2	4618
tt0066195	1970	The Owl and the Pussycat	6.4	4618
tt0041555	1949	Knock on Any Door	6.6	4618
tt0075359	1976	Two-Minute Warning	6.2	4618
tt0019412	1928	Speedy	7.6	4618
tt0185481	1987	Neo Tokyo	7.0	4617
tt0302585	2002	Fubar	6.8	4617
tt0090644	1987	Anguish	6.7	4617
tt8484160	2020	Black Beauty	6.4	4617
tt8128276	2021	Ted K	6.0	4617
tt0473107	2005	Wal-Mart: The High Cost of Low Price	6.8	4616
tt22818604	2023	Kaathal - The Core	7.5	4615
tt0248190	2001	No Such Thing	6.0	4614
tt0071519	1974	Frankenstein and the Monster from Hell	6.3	4614
tt3097084	2014	Camp Takota	6.6	4614
tt0055153	1961	Mother Joan of the Angels	7.5	4614
tt0355742	2002	Manmadhudu	8.3	4613
tt0076517	1977	Padre Padrone	7.2	4613
tt0047880	1955	The Big Knife	6.8	4611
tt0083675	1982	Bomber	6.2	4611
tt0347330	2004	Cash Truck	6.5	4610
tt1789083	2010	The Weight of Chains	8.1	4610
tt0045935	1953	Gate of Hell	7.1	4610
tt0108515	1993	The War Room	7.4	4609
tt0052911	1959	I'm All Right Jack	7.1	4609
tt1433813	2010	Hubble	7.6	4609
tt0091559	1986	Mouna Ragam	8.4	4607
tt0084597	1982	Richard Pryor: Live on the Sunset Strip	7.6	4607
tt0074686	1976	The Innocent	7.4	4606
tt0374639	2004	Incident at Loch Ness	6.4	4606
tt0376800	2003	November	7.6	4606
tt20205236	2022	No Bears	7.2	4605
tt1459040	2009	Ibrahim Labyad	7.6	4604
tt0263074	1990	The Unforgettable Director of Love Movies	7.6	4604
tt0085913	1983	Masoom	8.3	4603
tt3962848	2015	Welcome to Leith	6.9	4603
tt0058701	1964	A Married Woman	7.1	4602
tt0072354	1974	Vampyres	6.0	4602
tt0073800	1975	The Travelling Players	7.8	4600
tt1037156	2008	Stone of Destiny	6.7	4600
tt0030944	1938	Vivacious Lady	7.1	4600
tt0040221	1949	Caught	7.0	4598
tt0044533	1952	Deadline - U.S.A.	7.2	4597
tt0333764	2002	Blue Gate Crossing	7.4	4597
tt27816768	2023	Tarla	6.8	4596
tt7881550	2018	Har Kisse Ke Hisse: Kaamyaab	7.7	4595
tt0050882	1957	Raintree County	6.3	4595
tt0060908	1966	King of Hearts	7.3	4595
tt29270150	2024	Undercover	7.2	4594
tt0070246	1973	Battles Without Honor and Humanity	7.4	4594
tt0250292	2002	Cheaters	6.0	4594
tt0041507	1949	In the Good Old Summertime	7.1	4593
tt0086946	1984	Beat Street	6.5	4593
tt0095684	1987	My Best Friend Is a Vampire	6.0	4592
tt0116275	1996	A Family Thing	7.1	4591
tt0425308	2007	Noise	6.1	4589
tt6213284	2017	I Am Not a Witch	6.9	4589
tt0889595	2008	Dream Boy	6.2	4589
tt0081291	1980	Out of the Blue	7.2	4589
tt0042579	1950	House by the River	7.0	4589
tt31188121	2024	Rifle Club	7.0	4589
tt0096409	1987	Walker	6.6	4589
tt0033677	1941	The Great Lie	7.0	4588
tt25151410	2024	Demonte Colony 2	6.6	4588
tt0073778	1975	Switchblade Sisters	6.5	4588
tt0800022	2006	Electroma	6.7	4588
tt0353496	1991	Godfather	8.6	4587
tt0342636	2004	Four Shades of Brown	7.2	4585
tt5372466	2016	Irumugan	6.3	4585
tt8490894	2018	Ee Nagaraniki Emaindi	8.0	4585
tt0087527	1984	The Jönsson Gang Gets Gold Fever	6.3	4585
tt3993886	2020	All Day and a Night	6.0	4584
tt0078122	1978	Get Out Your Handkerchiefs	6.9	4583
tt8201404	2019	Little White Lies 2	6.5	4583
tt0032339	1940	A Chump at Oxford	7.2	4582
tt0064855	1969	Putney Swope	6.7	4582
tt0296915	2002	Valentin	7.5	4582
tt0162625	1999	Ambush	6.7	4580
tt0064146	1969	The Brain	6.8	4580
tt0032338	1940	Christmas in July	7.3	4579
tt0101279	1991	The Stranger	8.0	4578
tt0051879	1959	Look Back in Anger	7.0	4576
tt0048918	1956	1984	6.9	4576
tt2573858	2013	The Bachelor Weekend	6.0	4576
tt3469592	2014	Rise of the Legend	6.4	4576
tt0119892	1998	Phoenix	6.3	4574
tt0108366	1993	Totally F***ed Up	6.5	4574
tt4206218	2015	The Propaganda Game	6.8	4574
tt0060880	1966	The Quiller Memorandum	6.3	4572
tt0783234	2007	The Baker	6.3	4572
tt0107247	1993	Jack the Bear	6.5	4571
tt0119828	1997	Same Old Song	7.3	4571
tt0068675	1971	Hannie Caulder	6.4	4569
tt1267160	2008	Cape No. 7	7.0	4568
tt0030523	1938	Olympia Part Two: Festival of Beauty	7.6	4567
tt0046808	1954	Broken Lance	6.9	4567
tt0094980	1988	The Decline of Western Civilization Part II: The Metal Years	7.2	4566
tt0062639	1968	Farewell, Friend	6.7	4566
tt0022827	1932	Doctor X	6.4	4566
tt0321442	2003	The Big Empty	6.0	4565
tt1845773	2012	Ai Weiwei: Never Sorry	7.5	4564
tt0049877	1956	The Crossing of Paris	7.3	4562
tt0424986	2000	The Headmaster	8.0	4562
tt12887770	2021	Some Like It Rare	6.6	4561
tt16492636	2021	Demon Slayer: Kimetsu no Yaiba - Asakusa Arc	8.5	4560
tt3516378	2014	Miss Granny	7.2	4558
tt15128358	2022	Prison 77	6.9	4557
tt0082661	1981	Lili Marleen	7.1	4557
tt4992086	2015	Bhale Bhale Magadivoy	7.7	4557
tt10405142	2021	Serial (Bad) Weddings 3	6.1	4557
tt0119863	1997	Le pari	6.3	4557
tt27050277	2024	The Courier	6.0	4556
tt0063599	1968	The Shoes of the Fisherman	7.0	4554
tt0122768	1995	Twin Sitters	6.0	4552
tt0066090	1970	The Molly Maguires	6.8	4552
tt0444112	2006	Orchestra Seats	6.7	4551
tt0374277	2004	Touch of Pink	6.4	4551
tt0990372	2002	Detective Conan: The Phantom of Baker Street	7.8	4550
tt0116407	1996	Ghatak: Lethal	7.5	4550
tt2804026	2013	Aurangzeb	6.4	4550
tt7245176	2017	Paradox	6.5	4549
tt5927420	2017	More	7.0	4548
tt1324055	2011	The Mill and the Cross	6.8	4548
tt0090982	1983	The Wall	7.9	4547
tt0317743	2001	The Confession	7.0	4545
tt2072167	2011	Mayakkam Enna	7.7	4545
tt0071695	1974	Lone Wolf and Cub: White Heaven in Hell	7.3	4545
tt11296058	2020	The Painter and the Thief	7.5	4545
tt15831978	2021	Cash	6.5	4544
tt2636124	2013	Ghost in the Shell: Arise - Border 1: Ghost Pain	7.0	4544
tt0912583	2007	For the Bible Tells Me So	7.8	4543
tt4738174	2017	Bon Cop Bad Cop 2	6.6	4543
tt2122283	2013	Bastards of Young	6.3	4543
tt3538766	2014	Messi	7.1	4542
tt0066500	1970	Hope	7.9	4540
tt0056846	1963	Bay of Angels	7.2	4539
tt0243889	2000	Eureka	7.7	4538
tt0098994	1990	After Dark, My Sweet	6.5	4538
tt7846056	2019	Feast of the Seven Fishes	6.9	4538
tt0384810	2004	Around the Bend	6.4	4537
tt0047162	1954	The Last Time I Saw Paris	6.1	4537
tt2457282	2013	Puella Magi Madoka Magica the Movie Part III: The Rebellion Story	7.8	4536
tt0459748	2011	Generation P	6.7	4536
tt0047377	1954	Pushover	7.1	4536
tt0100196	1990	Mountains of the Moon	7.1	4535
tt19841734	2022	The Innocent	6.6	4534
tt0037522	1945	Back to Bataan	6.6	4533
tt10945288	2021	The Wolf and the Lion	6.2	4532
tt0026393	1935	'G' Men	7.1	4532
tt8733898	2018	U Turn	6.9	4532
tt0194368	2000	Chain of Fools	6.0	4532
tt0354836	2004	Podium	6.4	4532
tt0332639	2002	Together	7.4	4530
tt1699195	2009	You Fly	7.3	4530
tt0215681	2000	Crazy	6.6	4529
tt1314237	2009	The French Kissers	6.4	4529
tt0307873	2002	Raaz	6.6	4529
tt1437366	2010	Beyond	7.0	4529
tt1673423	2010	My Babysitter's a Vampire	6.1	4528
tt3510480	2015	Spy Time	6.0	4527
tt0072157	1974	Lady Snowblood 2: Love Song of Vengeance	6.3	4527
tt0300270	2004	The Holy Girl	6.7	4525
tt1360795	2008	Scandal Makers	7.2	4524
tt30225680	2023	Hell Camp: Teen Nightmare	6.1	4523
tt1535491	2010	Secret Reunion	6.9	4521
tt1393020	2010	Sex & Drugs & Rock & Roll	6.5	4520
tt6613814	2017	Solo	7.1	4520
tt3593046	2015	Lost in the Sun	6.0	4519
tt0064888	1969	The House That Screamed	6.8	4518
tt0323807	2003	Remember Me, My Love	6.4	4517
tt9633480	2021	Uppena	6.5	4517
tt0094407	1988	Ödipussi	7.4	4516
tt0043526	1951	Father's Little Dividend	6.5	4514
tt1295905	2009	Johan Falk: GSI - Gruppen för särskilda insatser	6.9	4513
tt0075666	1977	Alucarda	6.3	4513
tt3078296	2014	The Invisible Boy	6.2	4512
tt9151704	2018	Burn the Stage: The Movie	8.4	4512
tt5897288	2017	I Can Quit Whenever I Want: Masterclass	6.8	4510
tt0109781	1994	Faust	7.4	4510
tt6752848	2017	Bombshell: The Hedy Lamarr Story	7.4	4510
tt0420548	2004	Bombón: El Perro	7.1	4509
tt0029971	1938	Carefree	6.9	4509
tt2950052	2015	Bravetown	6.1	4507
tt1485749	2012	Mr. Pip	7.1	4506
tt0067727	1971	See No Evil	6.6	4506
tt0066181	1970	On a Clear Day You Can See Forever	6.4	4505
tt0120530	1997	Once Upon a Time in China and America	6.3	4504
tt0756648	2007	The Fox and the Child	6.8	4504
tt3061202	2013	Blue Skies, Green Waters, Red Earth	7.6	4503
tt0174330	1999	Venus Beauty Institute	6.3	4503
tt0374330	2003	Warriors of Heaven and Earth	6.3	4502
tt1135989	2015	A Tale of Love and Darkness	6.0	4502
tt0104046	1992	Daens	7.5	4502
tt1714918	2025	Neighborhood Watch	6.1	4502
tt6021478	2017	Épouse-moi mon pote	6.1	4501
tt11394296	2020	Into the Deep	6.5	4500
tt3445580	2016	Boys in the Trees	6.2	4500
tt10711648	2019	Comali	7.0	4498
tt0146271	1998	April Story	7.1	4498
tt0042436	1950	The Terrible Children	6.9	4496
tt6400166	2018	My Best Friend	6.8	4496
tt3885736	2014	Munnariyippu	7.7	4495
tt30177031	2023	Curry & Cyanide: The Jolly Joseph Case	6.7	4495
tt0493393	2005	Ashes and Snow	8.0	4495
tt2073070	2011	Saheb Biwi Aur Gangster	7.1	4495
tt0089537	1986	Mala Noche	6.5	4494
tt1699147	2011	Seven Days in Utopia	6.2	4494
tt0758798	2007	Weirdsville	6.2	4493
tt2351177	2012	Bhooter Bhabishyat	8.1	4492
tt2198956	2013	Coldwater	6.3	4492
tt0252704	1976	Merakli Köfteci	7.2	4492
tt0310154	2002	In This World	7.3	4492
tt0069847	1972	Carry on Abroad	6.5	4491
tt6359554	2017	Raajakumara	7.9	4491
tt0056910	1963	Suzanne's Career	6.8	4491
tt0040834	1948	State of the Union	7.2	4491
tt0079859	1979	The Sheriff and the Satellite Kid	6.1	4490
tt0071737	1974	Lancelot of the Lake	6.9	4489
tt0083580	1982	Ace of Aces	6.6	4489
tt0073349	1975	Mandingo	6.5	4489
tt1795369	2011	National Theatre Live: Frankenstein	8.5	4488
tt5480782	2017	Good Manners	6.7	4488
tt0485863	2006	Battle of the Warriors	6.6	4487
tt0082073	1981	Bianco, rosso e Verdone	7.4	4487
tt3186946	2014	Xenia	6.7	4486
tt0476508	2006	Glass Tiger 2	6.8	4484
tt0046899	1954	Demetrius and the Gladiators	6.6	4483
tt0050972	1957	Silk Stockings	6.8	4483
tt0081541	1980	The Under-Gifted	6.5	4482
tt28153480	2024	Vedaa	6.0	4480
tt10699362	2019	Moffie	6.8	4479
tt0044685	1952	Hans Christian Andersen	6.9	4479
tt13316722	2021	Seobok	6.1	4478
tt0034236	1941	The Strawberry Blonde	7.2	4478
tt9264336	2019	Driving Licence	7.2	4477
tt0383518	2005	Mouth to Mouth	6.2	4477
tt0452660	2005	One Last Thing...	6.5	4476
tt0867145	2006	Classmates	8.1	4476
tt0033723	1941	Hold That Ghost	7.2	4476
tt0111807	1994	Yrrol - En kolossalt genomtänkt film	6.8	4476
tt6047298	2017	The Summit	6.0	4476
tt1649303	2010	Darling	7.4	4476
tt0855729	2006	Times and Winds	7.2	4475
tt8338076	2021	Queen Bees	6.4	4474
tt3758708	2017	The Hippopotamus	6.4	4473
tt21929356	2022	A Trip to Infinity	7.0	4471
tt0203612	1962	Pitfall	7.5	4471
tt0058708	1964	The Unsinkable Molly Brown	6.6	4470
tt0318590	2004	Cazuza: Time Doesn't Stop	6.9	4470
tt0421229	2005	Mrs Palfrey at the Claremont	7.6	4468
tt0377992	2003	The Gospel of John	7.7	4467
tt0038461	1946	Deception	7.0	4466
tt0089679	1985	The New Kids	6.1	4466
tt2112206	2013	Monica Z	6.8	4465
tt7231342	2018	The Fall of the American Empire	6.9	4465
tt0151572	1998	The Miracle of P. Tinto	7.1	4465
tt0053462	1959	The Young Philadelphians	7.4	4465
tt0065398	1970	And Soon the Darkness	6.6	4465
tt0046072	1954	Man with a Million	6.8	4465
tt11219254	2021	We Made a Beautiful Bouquet	7.5	4464
tt6981046	2017	Williams	7.6	4464
tt5537228	2017	Everybody Loves Somebody	6.4	4464
tt0441762	2006	A Friend of Mine	6.8	4463
tt3864060	2024	Unstoppable	6.8	4463
tt0806686	2007	Yella	6.7	4463
tt7104984	2018	Gun City	6.3	4463
tt2197936	2020	Fatima	6.6	4463
tt0018379	1927	7th Heaven	7.5	4462
tt0119987	1997	The Real Blonde	6.0	4462
tt7876510	2019	My Thoughts Are Silent	7.8	4462
tt0060453	1966	Georgy Girl	6.9	4461
tt0483578	2006	Love and Honor	7.7	4461
tt10515926	2020	Half Brothers	6.1	4461
tt0084189	1982	The Jonsson Gang & Dynamite Harry	6.1	4460
tt2124803	2012	How to Survive a Plague	7.6	4459
tt0063456	1968	Pretty Poison	7.0	4458
tt0374248	2004	Strings	6.9	4458
tt0049653	1956	The Rainmaker	6.9	4457
tt10816484	2020	18 Presents	6.9	4457
tt0252592	1985	Katma Deger Saban	6.5	4457
tt0055230	1961	Night Tide	6.4	4456
tt0061556	1967	The Deadly Affair	6.7	4456
tt0042464	1950	The Flame and the Arrow	6.8	4455
tt0057634	1963	The V.I.P.s	6.3	4455
tt0061834	1967	I Am Curious (Yellow)	6.0	4454
tt1827579	2012	Spike Island	6.3	4454
tt9010522	2019	Ravening	7.7	4453
tt26672512	2024	My Name Is Loh Kiwan	6.7	4452
